theta1,theta2,J,J_eps
-0.06122448979591866,-0.795918367346939,0.006607716903090477,0.013413531705737114
-0.06122448979591866,-0.6734693877551021,0.006553247570991516,0.013394144363701344
-0.06122448979591866,-0.5510204081632653,0.00650264136493206,0.01337590254843235
-0.06122448979591866,-0.4285714285714288,0.0064558968879282475,0.01335880346596241
-0.06122448979591866,-0.30612244897959195,0.00641301553696394,0.013342846184968948
-0.06122448979591866,-0.18367346938775508,0.006373997312039137,0.013328034430742264
-0.06122448979591866,-0.06122448979591866,0.00633884035050869,0.013314365409314632
-0.06122448979591866,0.06122448979591821,0.006307546515017748,0.013301840052008629
-0.06122448979591866,0.18367346938775508,0.006280114874243736,0.013290458358824253
-0.06122448979591866,0.30612244897959195,0.006256544962525368,0.013280220329761505
-0.06122448979591866,0.4285714285714284,0.006236837711185217,0.01327112503349781
-0.06122448979591866,0.5510204081632653,0.006220994517207146,0.013263174332678318
-0.06122448979591866,0.6734693877551021,0.0062090130522847176,0.013256367295980453
-0.06122448979591866,0.7959183673469385,0.006200895644724369,0.013250702992081642
-0.06122448979591866,0.9183673469387754,0.006196641828864813,0.013246183283627033
-0.06122448979591866,1.0408163265306118,0.006196252070367336,0.013242807239294052
-0.06122448979591866,1.1632653061224492,0.006199726369231939,0.013240574859082699
-0.06122448979591866,1.2857142857142856,0.006207065191119909,0.013239486142992973
-0.06122448979591866,1.408163265306122,0.006218270398676395,0.013239542953670025
-0.06122448979591866,1.5306122448979593,0.00623334152624011,0.01324074063450098
-0.06122448979591866,1.6530612244897958,0.0062522804364562035,0.013243086636066437
-0.06122448979591866,1.7755102040816322,0.0062750861980021,0.013246573507785797
-0.06122448979591866,1.8979591836734695,0.006301760673522949,0.013251206837594509
-0.06122448979591866,2.020408163265306,0.006332303863018751,0.013256984762847424
-0.06122448979591866,2.1428571428571423,0.006366717163473368,0.013263908214867115
-0.06122448979591866,2.2653061224489797,0.0064050015062093735,0.013271976262331009
-0.06122448979591866,2.387755102040816,0.006447157822549343,0.01328118983656168
-0.06122448979591866,2.5102040816326525,0.006493186578154564,0.013291546143591404
-0.06122448979591866,2.63265306122449,0.006543089170008898,0.013303049840033054
-0.06122448979591866,2.7551020408163263,0.006596867460757494,0.013315700925886631
-0.06122448979591866,2.8775510204081627,0.006654520984739065,0.01332949474453926
-0.06122448979591866,3.0,0.006716051604598761,0.013344436883926392
0.06122448979591821,-3.0,0.006904099136590958,0.013493049889802933
0.06122448979591821,-2.877551020408163,0.006779838819056749,0.013452989980578423
0.06122448979591821,-2.7551020408163267,0.006659459788352251,0.013414079323410988
0.06122448979591821,-2.63265306122449,0.006542959716171026,0.01337631419301033
0.06122448979591821,-2.510204081632653,0.006430335808545351,0.013339697383344173
0.06122448979591821,-2.387755102040816,0.006321589928120375,0.013304227963089943
0.06122448979591821,-2.2653061224489797,0.006216720677912235,0.013269906863570213
0.06122448979591821,-2.142857142857143,0.006115724798291922,0.013236734084784985
0.06122448979591821,-2.020408163265306,0.006018603220582008,0.013204706832766533
0.06122448979591821,-1.8979591836734695,0.0059253559447824955,0.013173826970160007
0.06122448979591821,-1.7755102040816326,0.005835980176925659,0.013144093565642834
0.06122448979591821,-1.653061224489796,0.005750475917011499,0.01311550848186016
0.06122448979591821,-1.5306122448979593,0.005668843165040016,0.01308806799352169
0.06122448979591821,-1.4081632653061225,0.0055910805240273476,0.013061773031949997
0.06122448979591821,-1.2857142857142858,0.005517187062650919,0.013036626391112804
0.06122448979591821,-1.163265306122449,0.005447162315249443,0.013012625277042389
0.06122448979591821,-1.0408163265306123,0.0053810058161616325,0.01298976968973875
0.06122448979591821,-0.9183673469387754,0.005318718031048775,0.012968060560524464
0.06122448979591821,-0.795918367346939,0.00526029709726572,0.012947496958076954
0.06122448979591821,-0.6734693877551021,0.005205743946135044,0.012928078882396221
0.06122448979591821,-0.5510204081632653,0.005155056715011597,0.01290980726480484
0.06122448979591821,-0.4285714285714288,0.00510823680087924,0.012892679311335087
0.06122448979591821,-0.30612244897959195,0.005065282806754112,0.012876697815954685
0.06122448979591821,-0.18367346938775508,0.005026194732636213,0.01286186184734106
0.06122448979591821,-0.06122448979591866,0.0049909730441868305,0.012848171405494213
0.06122448979591821,0.06122448979591821,0.004959617275744677,0.012835626490414143
0.06122448979591821,0.18367346938775508,0.004932127892971039,0.012824226170778275
0.06122448979591821,0.30612244897959195,0.00490850443020463,0.012813971377909184
0.06122448979591821,0.4285714285714284,0.004888747353106737,0.012804863043129444
0.06122448979591821,0.5510204081632653,0.0048728566616773605,0.012796900235116482
0.06122448979591821,0.6734693877551021,0.004860832821577787,0.012790081091225147
0.06122448979591821,0.7959183673469385,0.004852675832808018,0.012784409336745739
0.06122448979591821,0.9183673469387754,0.004848386161029339,0.012779880315065384
0.06122448979591821,1.0408163265306118,0.004847964271903038,0.01277649961411953
0.06122448979591821,1.1632653061224492,0.00485141109675169,0.012774264439940453
0.06122448979591821,1.2857142857142856,0.00485872570425272,0.012773174792528152
0.06122448979591821,1.408163265306122,0.004869910888373852,0.012773231603205204
0.06122448979591821,1.5306122448979593,0.004884965252131224,0.012774433940649033
0.06122448979591821,1.6530612244897958,0.004903890658169985,0.012776780873537064
0.06122448979591821,1.7755102040816322,0.004926687106490135,0.012780276127159595
0.06122448979591821,1.8979591836734695,0.004953355994075537,0.012784916907548904
0.06122448979591821,2.020408163265306,0.004983897786587477,0.012790704146027565
0.06122448979591821,2.1428571428571423,0.0050183129496872425,0.012797637842595577
0.06122448979591821,2.2653061224489797,0.005056603346019983,0.012805720791220665
0.06122448979591821,2.387755102040816,0.005098768975585699,0.01281494740396738
0.06122448979591821,2.5102040816326525,0.005144811701029539,0.012825323268771172
0.06122448979591821,2.63265306122449,0.005194731522351503,0.012836845591664314
0.06122448979591821,2.7551020408163263,0.005248530302196741,0.012849515303969383
0.06122448979591821,2.8775510204081627,0.005306208971887827,0.012863334268331528
0.06122448979591821,3.0,0.005367767997086048,0.01287829875946045
0.18367346938775508,-3.0,0.005724048707634211,0.013069086708128452
0.18367346938775508,-2.877551020408163,0.00559963658452034,0.013028960675001144
0.18367346938775508,-2.7551020408163267,0.005479108076542616,0.012989986687898636
0.18367346938775508,-2.63265306122449,0.005362462718039751,0.012952160090208054
0.18367346938775508,-2.510204081632653,0.005249698180705309,0.012915486469864845
0.18367346938775508,-2.387755102040816,0.005140815395861864,0.012879959307610989
0.18367346938775508,-2.2653061224489797,0.005035812966525555,0.012845583260059357
0.18367346938775508,-2.142857142857143,0.0049346876330673695,0.0128123564645648
0.18367346938775508,-2.020408163265306,0.00483744079247117,0.012780277989804745
0.18367346938775508,-1.8979591836734695,0.004744070582091808,0.012749348767101765
0.18367346938775508,-1.7755102040816326,0.004654577933251858,0.012719566002488136
0.18367346938775508,-1.653061224489796,0.004568959586322308,0.012690936215221882
0.18367346938775508,-1.5306122448979593,0.004487216006964445,0.012663450092077255
0.18367346938775508,-1.4081632653061225,0.004409345798194408,0.012637116014957428
0.18367346938775508,-1.2857142857142858,0.004335350356996059,0.012611925601959229
0.18367346938775508,-1.163265306122449,0.0042652259580791,0.012587886303663254
0.18367346938775508,-1.0408163265306123,0.004198974929749966,0.01256499532610178
0.18367346938775508,-0.9183673469387754,0.004136594943702221,0.012543249875307083
0.18367346938775508,-0.795918367346939,0.00407808693125844,0.012522653676569462
0.18367346938775508,-0.6734693877551021,0.004023449495434761,0.012503205798566341
0.18367346938775508,-0.5510204081632653,0.003972682170569897,0.012484902516007423
0.18367346938775508,-0.4285714285714288,0.003925785422325134,0.012467749416828156
0.18367346938775508,-0.30612244897959195,0.0038827587850391865,0.01245174277573824
0.18367346938775508,-0.18367346938775508,0.003843602491542697,0.012436882592737675
0.18367346938775508,-0.06122448979591866,0.0038083153776824474,0.012423168867826462
0.18367346938775508,0.06122448979591821,0.0037768983747810125,0.012410605326294899
0.18367346938775508,0.18367346938775508,0.003749351017177105,0.012399188242852688
0.18367346938775508,0.30612244897959195,0.0037256735377013683,0.012388916686177254
0.18367346938775508,0.4285714285714284,0.00370586640201509,0.012379794381558895
0.18367346938775508,0.5510204081632653,0.0036899291444569826,0.012371816672384739
0.18367346938775508,0.6734693877551021,0.003677862696349621,0.012364989146590233
0.18367346938775508,0.7959183673469385,0.003669666824862361,0.012359307147562504
0.18367346938775508,0.9183673469387754,0.003665342228487134,0.012354772537946701
0.18367346938775508,1.0408163265306118,0.00366488890722394,0.012351387180387974
0.18367346938775508,1.1632653061224492,0.0036683075595647097,0.012349149212241173
0.18367346938775508,1.2857142857142856,0.0036755993496626616,0.012348057702183723
0.18367346938775508,1.408163265306122,0.003686764044687152,0.012348112650215626
0.18367346938775508,1.5306122448979593,0.0037018023431301117,0.012349317781627178
0.18367346938775508,1.6530612244897958,0.003720714943483472,0.012351670302450657
0.18367346938775508,1.7755102040816322,0.0037435032427310944,0.012355172075331211
0.18367346938775508,1.8979591836734695,0.0037701670080423355,0.012359819374978542
0.18367346938775508,2.020408163265306,0.0038007076364010572,0.012365616858005524
0.18367346938775508,2.1428571428571423,0.003835126059129834,0.012372561730444431
0.18367346938775508,2.2653061224489797,0.00387342250905931,0.012380656786262989
0.18367346938775508,2.387755102040816,0.00391559861600399,0.012389901094138622
0.18367346938775508,2.5102040816326525,0.003961655311286449,0.012400293722748756
0.18367346938775508,2.63265306122449,0.004011593759059906,0.012411835603415966
0.18367346938775508,2.7551020408163263,0.004065414424985647,0.012424525804817677
0.18367346938775508,2.8775510204081627,0.004123118706047535,0.012438368052244186
0.18367346938775508,3.0,0.004184707999229431,0.012453357689082623
0.30612244897959195,-3.0,0.004709318280220032,0.012686414644122124
0.30612244897959195,-2.877551020408163,0.0045847524888813496,0.012646224349737167
0.30612244897959195,-2.7551020408163267,0.0044640745036304,0.01260718610137701
0.30612244897959195,-2.63265306122449,0.0043472833931446075,0.012569299899041653
0.30612244897959195,-2.510204081632653,0.004234377760440111,0.01253256481140852
0.30612244897959195,-2.387755102040816,0.004125356674194336,0.01249698270112276
0.30612244897959195,-2.2653061224489797,0.004020219668745995,0.012462549842894077
0.30612244897959195,-2.142857142857143,0.0039189644157886505,0.012429269030690193
0.30612244897959195,-2.020408163265306,0.0038215916138142347,0.012397139333188534
0.30612244897959195,-1.8979591836734695,0.0037280996330082417,0.01236615888774395
0.30612244897959195,-1.7755102040816326,0.003638487309217453,0.01233633141964674
0.30612244897959195,-1.653061224489796,0.0035527541767805815,0.012307652272284031
0.30612244897959195,-1.5306122448979593,0.0034708997700363398,0.012280124239623547
0.30612244897959195,-1.4081632653061225,0.0033929231576621532,0.012253745459020138
0.30612244897959195,-1.2857142857142858,0.003318823641166091,0.012228515930473804
0.30612244897959195,-1.163265306122449,0.0032486007548868656,0.01220443844795227
0.30612244897959195,-1.0408163265306123,0.0031822538003325462,0.012181509286165237
0.30612244897959195,-0.9183673469387754,0.0031197823118418455,0.012159731239080429
0.30612244897959195,-0.795918367346939,0.00306118605658412,0.012139099650084972
0.30612244897959195,-0.6734693877551021,0.003006464336067438,0.012119620107114315
0.30612244897959195,-0.5510204081632653,0.002955616917461157,0.012101289816200733
0.30612244897959195,-0.4285714285714288,0.0029086440335959196,0.012084106914699078
0.30612244897959195,-0.30612244897959195,0.002865544520318508,0.012068076059222221
0.30612244897959195,-0.18367346938775508,0.0028263188432902098,0.012053191661834717
0.30612244897959195,-0.06122448979591866,0.0027909670025110245,0.012039457447826862
0.30612244897959195,0.06122448979591821,0.0027594882994890213,0.012026872485876083
0.30612244897959195,0.18367346938775508,0.002731883665546775,0.01201543677598238
0.30612244897959195,0.30612244897959195,0.002708152402192354,0.012005149386823177
0.30612244897959195,0.4285714285714284,0.0026882952079176903,0.011996012181043625
0.30612244897959195,0.5510204081632653,0.0026723118498921394,0.011988024227321148
0.30612244897959195,0.6734693877551021,0.002660202793776989,0.011981183663010597
0.30612244897959195,0.7959183673469385,0.0026519685052335262,0.011975493282079697
0.30612244897959195,0.9183673469387754,0.002647609217092395,0.011970953084528446
0.30612244897959195,1.0408163265306118,0.0026471249293535948,0.011967561207711697
0.30612244897959195,1.1632653061224492,0.0026505168061703444,0.011965320445597172
0.30612244897959195,1.2857142857142856,0.002657785080373287,0.011964228004217148
0.30612244897959195,1.408163265306122,0.002668929984793067,0.0119642848148942
0.30612244897959195,1.5306122448979593,0.0026839529164135456,0.011965490877628326
0.30612244897959195,1.6530612244897958,0.0027028536424040794,0.011967848055064678
0.30612244897959195,1.7755102040816322,0.002725633792579174,0.011971354484558105
0.30612244897959195,1.8979591836734695,0.002752293599769473,0.011976011097431183
0.30612244897959195,2.020408163265306,0.002782833995297551,0.01198181975632906
0.30612244897959195,2.1428571428571423,0.002817255910485983,0.011988776735961437
0.30612244897959195,2.2653061224489797,0.0028555600438266993,0.011996885761618614
0.30612244897959195,2.387755102040816,0.002897747792303562,0.012006144039332867
0.30612244897959195,2.5102040816326525,0.002943819621577859,0.012016553431749344
0.30612244897959195,2.63265306122449,0.002993776695802808,0.012028115801513195
0.30612244897959195,2.7551020408163263,0.0030476211104542017,0.012040828354656696
0.30612244897959195,2.8775510204081627,0.003105351934209466,0.012054690159857273
0.30612244897959195,3.0,0.0031669719610363245,0.012069707736372948
0.4285714285714284,-3.0,0.0038599390536546707,0.01234507467597723
0.4285714285714284,-2.877551020408163,0.003735218895599246,0.012304818257689476
0.4285714285714284,-2.7551020408163267,0.003614390268921852,0.01226571761071682
0.4285714285714284,-2.63265306122449,0.0034974522422999144,0.012227769941091537
0.4285714285714284,-2.510204081632653,0.003384403884410858,0.01219097524881363
0.4285714285714284,-2.387755102040816,0.0032752440311014652,0.01215533446520567
0.4285714285714284,-2.2653061224489797,0.0031699719838798046,0.012120845727622509
0.4285714285714284,-2.142857142857143,0.0030685863457620144,0.012087511830031872
0.4285714285714284,-2.020408163265306,0.0029710864182561636,0.01205532904714346
0.4285714285714284,-1.8979591836734695,0.002877471037209034,0.01202429924160242
0.4285714285714284,-1.7755102040816326,0.002787739736959338,0.011994421482086182
0.4285714285714284,-1.653061224489796,0.0027018918190151453,0.011965697631239891
0.4285714285714284,-1.5306122448979593,0.0026199258863925934,0.01193812396377325
0.4285714285714284,-1.4081632653061225,0.0025418417062610388,0.011911703273653984
0.4285714285714284,-1.2857142857142858,0.002467638812959194,0.011886434629559517
0.4285714285714284,-1.163265306122449,0.0023973158095031977,0.011862317100167274
0.4285714285714284,-1.0408163265306123,0.002330872928723693,0.011839351616799831
0.4285714285714284,-0.9183673469387754,0.0022683097049593925,0.011817537248134613
0.4285714285714284,-0.795918367346939,0.002209625206887722,0.01179687399417162
0.4285714285714284,-0.6734693877551021,0.002154818968847394,0.011777362786233425
0.4285714285714284,-0.5510204081632653,0.0021038914564996958,0.011759001761674881
0.4285714285714284,-0.4285714285714288,0.002056841505691409,0.011741792783141136
0.4285714285714284,-0.30612244897959195,0.0020136693492531776,0.011725734919309616
0.4285714285714284,-0.18367346938775508,0.0019743747543543577,0.01171082817018032
0.4285714285714284,-0.06122448979591866,0.0019389576045796275,0.011697071604430676
0.4285714285714284,0.06122448979591821,0.001907417899928987,0.011684466153383255
0.4285714285714284,0.18367346938775508,0.001879755756817758,0.01167301181703806
0.4285714285714284,0.30612244897959195,0.0018559708259999752,0.011662709526717663
0.4285714285714284,0.4285714285714284,0.001836064038798213,0.011653556488454342
0.4285714285714284,0.5510204081632653,0.0018200349295511842,0.01164555549621582
0.4285714285714284,0.6734693877551021,0.001807883963920176,0.011638705618679523
0.4285714285714284,0.7959183673469385,0.001799611491151154,0.011633007787168026
0.4285714285714284,0.9183673469387754,0.00179521762765944,0.011628459207713604
0.4285714285714284,1.0408163265306118,0.0017947029555216432,0.011625063605606556
0.4285714285714284,1.1632653061224492,0.0017980681732296944,0.011622818186879158
0.4285714285714284,1.2857142857142856,0.0018053136300295591,0.01162172481417656
0.4285714285714284,1.408163265306122,0.0018164399079978466,0.011621782556176186
0.4285714285714284,1.5306122448979593,0.0018314477056264877,0.011622992344200611
0.4285714285714284,1.6530612244897958,0.0018503374885767698,0.011625353246927261
0.4285714285714284,1.7755102040816322,0.0018731101881712675,0.011628866195678711
0.4285714285714284,1.8979591836734695,0.0018997666193172336,0.01163353119045496
0.4285714285714284,2.020408163265306,0.001930307480506599,0.011639348231256008
0.4285714285714284,2.1428571428571423,0.001964733935892582,0.01164631824940443
0.4285714285714284,2.2653061224489797,0.0020030466839671135,0.011654440313577652
0.4285714285714284,2.387755102040816,0.0020452465396374464,0.011663715355098248
0.4285714285714284,2.5102040816326525,0.002091334667056799,0.011674143373966217
0.4285714285714284,2.63265306122449,0.0021413122303783894,0.01168572437018156
0.4285714285714284,2.7551020408163263,0.0021951801609247923,0.011698458343744278
0.4285714285714284,2.8775510204081627,0.0022529393900185823,0.01171234529465437
0.4285714285714284,3.0,0.002314591547474265,0.01172738615423441
0.5510204081632653,-3.0,0.0031758747063577175,0.012045051902532578
0.5510204081632653,-2.877551020408163,0.0030509985517710447,0.0120047302916646
0.5510204081632653,-2.7551020408163267,0.0029300181195139885,0.01196556631475687
0.5510204081632653,-2.63265306122449,0.002812932711094618,0.011927555315196514
0.5510204081632653,-2.510204081632653,0.002699740696698427,0.01189070101827383
0.5510204081632653,-2.387755102040816,0.0025904413778334856,0.011855002492666245
0.5510204081632653,-2.2653061224489797,0.002485033590346575,0.011820456944406033
0.5510204081632653,-2.142857142857143,0.002383515937253833,0.011787068098783493
0.5510204081632653,-2.020408163265306,0.002285888185724616,0.011754833161830902
0.5510204081632653,-1.8979591836734695,0.002192149171605706,0.011723753064870834
0.5510204081632653,-1.7755102040816326,0.0021022981964051723,0.011693828739225864
0.5510204081632653,-1.653061224489796,0.00201633432880044,0.01166505552828312
0.5510204081632653,-1.5306122448979593,0.0019342564046382904,0.011637438088655472
0.5510204081632653,-1.4081632653061225,0.001856064423918724,0.011610973626375198
0.5510204081632653,-1.2857142857142858,0.0017817572224885225,0.011585664004087448
0.5510204081632653,-1.163265306122449,0.0017113342182710767,0.011561508290469646
0.5510204081632653,-1.0408163265306123,0.0016447951784357429,0.011538505554199219
0.5510204081632653,-0.9183673469387754,0.0015821392880752683,0.01151665672659874
0.5510204081632653,-0.795918367346939,0.001523366547189653,0.011495959013700485
0.5510204081632653,-0.6734693877551021,0.0014684760244563222,0.011476416140794754
0.5510204081632653,-0.5510204081632653,0.0014174676034599543,0.011458026245236397
0.5510204081632653,-0.4285714285714288,0.0013703409349545836,0.011440789327025414
0.5510204081632653,-0.30612244897959195,0.0013270960189402103,0.011424705386161804
0.5510204081632653,-0.18367346938775508,0.0012877325061708689,0.011409774422645569
0.5510204081632653,-0.06122448979591866,0.0012522503966465592,0.011395996436476707
0.5510204081632653,0.06122448979591821,0.0012206496903672814,0.011383372358977795
0.5510204081632653,0.18367346938775508,0.0011929301545023918,0.011371898464858532
0.5510204081632653,0.30612244897959195,0.0011690921382978559,0.011361580342054367
0.5510204081632653,0.4285714285714284,0.0011491356417536736,0.011352413333952427
0.5510204081632653,0.5510204081632653,0.0011330610141158104,0.011344400234520435
0.5510204081632653,0.6734693877551021,0.0011208682553842664,0.011337539181113243
0.5510204081632653,0.7959183673469385,0.0011125579476356506,0.011331832036376
0.5510204081632653,0.9183673469387754,0.001108130207285285,0.01132727786898613
0.5510204081632653,1.0408163265306118,0.0011075857328251004,0.01132387574762106
0.5510204081632653,1.1632653061224492,0.0011109248735010624,0.011321628466248512
0.5510204081632653,1.2857142857142856,0.0011181480949744582,0.011320533230900764
0.5510204081632653,1.408163265306122,0.0011292560957372189,0.011320591904222965
0.5510204081632653,1.5306122448979593,0.0011442495742812753,0.01132180355489254
0.5510204081632653,1.6530612244897958,0.0011631289962679148,0.011324170045554638
0.5510204081632653,1.7755102040816322,0.001185895293019712,0.01132768951356411
0.5510204081632653,1.8979591836734695,0.0012125492794439197,0.01133236289024353
0.5510204081632653,2.020408163265306,0.0012430916540324688,0.011338192038238049
0.5510204081632653,2.1428571428571423,0.0012775234645232558,0.011345173232257366
0.5510204081632653,2.2653061224489797,0.0013158455258235335,0.011353309266269207
0.5510204081632653,2.387755102040816,0.0013580588856711984,0.011362601071596146
0.5510204081632653,2.5102040816326525,0.0014041642425581813,0.011373045854270458
0.5510204081632653,2.63265306122449,0.0014541632262989879,0.011384647339582443
0.5510204081632653,2.7551020408163263,0.001508056651800871,0.011397402733564377
0.5510204081632653,2.8775510204081627,0.0015658452175557613,0.011411313898861408
0.5510204081632653,3.0,0.0016275305533781648,0.011426380835473537
0.6734693877551021,-3.0,0.002657023724168539,0.011786278337240219
0.6734693877551021,-2.877551020408163,0.0025319906417280436,0.011745891533792019
0.6734693877551021,-2.7551020408163267,0.002410857705399394,0.011706661432981491
0.6734693877551021,-2.63265306122449,0.002293623285368085,0.01166858896613121
0.6734693877551021,-2.510204081632653,0.0021802864503115416,0.011631674133241177
0.6734693877551021,-2.387755102040816,0.0020708467345684767,0.011595916002988815
0.6734693877551021,-2.2653061224489797,0.0019653020426630974,0.011561315506696701
0.6734693877551021,-2.142857142857143,0.0018636522581800818,0.01152787171304226
0.6734693877551021,-2.020408163265306,0.0017658959841355681,0.011495583690702915
0.6734693877551021,-1.8979591836734695,0.001672032754868269,0.011464452371001244
0.6734693877551021,-1.7755102040816326,0.0015820609405636787,0.011434478685259819
0.6734693877551021,-1.653061224489796,0.0014959804248064756,0.011405660770833492
0.6734693877551021,-1.5306122448979593,0.0014137900434434414,0.011377996765077114
0.6734693877551021,-1.4081632653061225,0.0013354894472286105,0.011351490393280983
0.6734693877551021,-1.2857142857142858,0.0012610777048394084,0.011326138861477375
0.6734693877551021,-1.163265306122449,0.0011905543506145477,0.011301943100988865
0.6734693877551021,-1.0408163265306123,0.001123918453231454,0.011278903111815453
0.6734693877551021,-0.9183673469387754,0.0010611701291054487,0.011257017962634563
0.6734693877551021,-0.795918367346939,0.0010023085633292794,0.011236288584768772
0.6734693877551021,-0.6734693877551021,0.0009473331738263369,0.011216714046895504
0.6734693877551021,-0.5510204081632653,0.000896244018804282,0.011198294349014759
0.6734693877551021,-0.4285714285714288,0.0008490406908094883,0.011181029491126537
0.6734693877551021,-0.30612244897959195,0.0008057228405959904,0.011164920404553413
0.6734693877551021,-0.18367346938775508,0.0007662904681637883,0.011149964295327663
0.6734693877551021,-0.06122448979591866,0.0007307432824745774,0.011136164888739586
0.6734693877551021,0.06122448979591821,0.0006990813999436796,0.011123519390821457
0.6734693877551021,0.18367346938775508,0.0006713048787787557,0.011112028732895851
0.6734693877551021,0.30612244897959195,0.0006474136607721448,0.011101692914962769
0.6734693877551021,0.4285714285714284,0.0006274079787544906,0.011092512868344784
0.6734693877551021,0.5510204081632653,0.0006112880655564368,0.011084486730396748
0.6734693877551021,0.6734693877551021,0.0005990540375933051,0.011077615432441235
0.6734693877551021,0.7959183673469385,0.0005907063605263829,0.011071898974478245
0.6734693877551021,0.9183673469387754,0.0005862453253939748,0.011067338287830353
0.6734693877551021,1.0408163265306118,0.0005856712814420462,0.011063932441174984
0.6734693877551021,1.1632653061224492,0.000588984927162528,0.011061680503189564
0.6734693877551021,1.2857142857142856,0.0005961866700090468,0.011060585267841816
0.6734693877551021,1.408163265306122,0.0006072772084735334,0.011060644872486591
0.6734693877551021,1.5306122448979593,0.0006222570082172751,0.011061860248446465
0.6734693877551021,1.6530612244897958,0.0006411270005628467,0.011064231395721436
0.6734693877551021,1.7755102040816322,0.0006638877093791962,0.011067758314311504
0.6734693877551021,1.8979591836734695,0.0006905400659888983,0.011072441004216671
0.6734693877551021,2.020408163265306,0.0007210848270915449,0.01107827853411436
0.6734693877551021,2.1428571428571423,0.0007555230986326933,0.011085272766649723
0.6734693877551021,2.2653061224489797,0.0007938556373119354,0.011093423701822758
0.6734693877551021,2.387755102040816,0.0008360834326595068,0.01110273040831089
0.6734693877551021,2.5102040816326525,0.0008822074742056429,0.011113195680081844
0.6734693877551021,2.63265306122449,0.0009322289261035621,0.011124815791845322
0.6734693877551021,2.7551020408163263,0.0009861488360911608,0.011137593537569046
0.6734693877551021,2.8775510204081627,0.0010439682519063354,0.011151529848575592
0.6734693877551021,3.0,0.001105688395909965,0.011166621930897236
0.7959183673469385,-3.0,0.0023032298777252436,0.011568641290068626
0.7959183673469385,-2.877551020408163,0.002178038703277707,0.011528185568749905
0.7959183673469385,-2.7551020408163267,0.0020567518658936024,0.011488891206681728
0.7959183673469385,-2.63265306122449,0.0019393673865124583,0.011450756341218948
0.7959183673469385,-2.510204081632653,0.0018258850323036313,0.01141378004103899
0.7959183673469385,-2.387755102040816,0.0017163034062832594,0.011377964168787003
0.7959183673469385,-2.2653061224489797,0.0016106214607134461,0.011343305930495262
0.7959183673469385,-2.142857142857143,0.0015088380314409733,0.011309807188808918
0.7959183673469385,-2.020408163265306,0.0014109524199739099,0.011277466081082821
0.7959183673469385,-1.8979591836734695,0.0013169636949896812,0.01124628446996212
0.7959183673469385,-1.7755102040816326,0.0012268706923350692,0.011216261424124241
0.7959183673469385,-1.653061224489796,0.0011406730627641082,0.011187395080924034
0.7959183673469385,-1.5306122448979593,0.0010583695257082582,0.011159687303006649
0.7959183673469385,-1.4081632653061225,0.0009799598483368754,0.011133136227726936
0.7959183673469385,-1.2857142857142858,0.0009054429247044027,0.01110774464905262
0.7959183673469385,-1.163265306122449,0.0008348185801878572,0.011083507910370827
0.7959183673469385,-1.0408163265306123,0.0007680857670493424,0.01106043066829443
0.7959183673469385,-0.9183673469387754,0.0007052443106658757,0.01103851106017828
0.7959183673469385,-0.795918367346939,0.0006462936871685088,0.011017746292054653
0.7959183673469385,-0.6734693877551021,0.0005912334891036153,0.010998141020536423
0.7959183673469385,-0.5510204081632653,0.0005400633090175688,0.010979690589010715
0.7959183673469385,-0.4285714285714288,0.0004927830304950476,0.01096239872276783
0.7959183673469385,-0.30612244897959195,0.00044939215877093375,0.010946263559162617
0.7959183673469385,-0.18367346938775508,0.0004098908102605492,0.010931283235549927
0.7959183673469385,-0.06122448979591866,0.0003742787812370807,0.010917461477220058
0.7959183673469385,0.06122448979591821,0.0003425559843890369,0.010904796421527863
0.7959183673469385,0.18367346938775508,0.0003147224779240787,0.010893288068473339
0.7959183673469385,0.30612244897959195,0.0002907783491536975,0.010882935486733913
0.7959183673469385,0.4285714285714284,0.0002707237144932151,0.010873740538954735
0.7959183673469385,0.5510204081632653,0.0002545588358771056,0.010865702293813229
0.7959183673469385,0.6734693877551021,0.00024228393158409745,0.010858820751309395
0.7959183673469385,0.7959183673469385,0.0002338992926524952,0.010853095911443233
0.7959183673469385,0.9183673469387754,0.00022940535563975573,0.010848527774214745
0.7959183673469385,1.0408163265306118,0.00022880249889567494,0.010845117270946503
0.7959183673469385,1.1632653061224492,0.0002320912608411163,0.010842863470315933
0.7959183673469385,1.2857142857142856,0.00023927220900077373,0.01084176730364561
0.7959183673469385,1.408163265306122,0.00025034588179551065,0.01084182783961296
0.7959183673469385,1.5306122448979593,0.00026531293406151235,0.010843046009540558
0.7959183673469385,1.6530612244897958,0.0002841741661541164,0.010845421813428402
0.7959183673469385,1.7755102040816322,0.0003069302183575928,0.010848955251276493
0.7959183673469385,1.8979591836734695,0.00033358196378685534,0.010853647254407406
0.7959183673469385,2.020408163265306,0.0003641302464529872,0.010859495028853416
0.7959183673469385,2.1428571428571423,0.00039857591036707163,0.010866503231227398
0.7959183673469385,2.2653061224489797,0.00043692009057849646,0.010874669067561626
0.7959183673469385,2.387755102040816,0.0004791635146830231,0.010883992537856102
0.7959183673469385,2.5102040816326525,0.0005253073759377003,0.0108944745734334
0.7959183673469385,2.63265306122449,0.0005753526347689331,0.010906116105616093
0.7959183673469385,2.7551020408163263,0.0006293005426414311,0.010918917134404182
0.7959183673469385,2.8775510204081627,0.0006871520890854299,0.010932876728475094
